Gene	CB_m1_0h	CB_m2_0h	CB_m3_0h	CB_m4_6h_flag	CB_m5_6h_flag	CB_m6_6h_flag	CB_m7_6h_aCD3	CB_m8_6h_aCD3	CB_m9_6h_aCD3	CB_m10_24h_flag	CB_m11_24h_flag	CB_m12_24h_flag	CB_m13_24h_aCD3	CB_m14_24h_aCD3	CB_m15_24h_aCD3
4102	ID=fig|208479.6.peg.4897;Name=Alpha-glucosidase (EC 3.2.1.20);Ontology_term=KEGG_ENZYME:3.2.1.20	24.995782646125	15.5479780415575	23.4614789616639	0	5.0670411227585	7.39530513530561	7.2244697617011	3.37464142553119	0	10.3482277793774	17.467627157147	23.5382619073026	2.50223117925032	16.8003712098801	5.47526397852054
4103	ID=fig|208479.6.peg.4898;Name=Two-component transcriptional response regulator%2C LuxR family	10.7124782769107	7.06726274616249	4.88780811701332	3.15774961477967	9.28957539172392	4.93020342353707	7.2244697617011	6.74928285106238	8.85664229290157	1.82615784341954	9.19348797744577	4.48347845853383	6.25557794812579	5.3053803820674	5.47526397852054
4104	ID=fig|208479.6.peg.4899;Name=hypothetical protein	26.7811956922768	19.788335689255	48.8780811701332	74.2071159473222	38.0028084206888	175.022221535566	62.8528869267995	107.988525616998	74.6488421830275	31.0446833381322	15.6289295616578	54.3621763097227	59.427990507195	56.5907240753856	120.455807527452
4105	ID=fig|208479.6.peg.4900;Name=hypothetical protein	19.6395435076696	4.94708392231374	13.6858627276373	31.5774961477967	11.8230959531032	39.4416273882966	23.1183032374435	42.1830178191399	15.1828153592598	12.7831049039368	5.51609278646746	25.2195663292528	13.1367136910642	24.7584417829812	21.9010559140822
4106	ID=fig|208479.6.peg.4901;Name=hypothetical protein	19.6395435076696	16.2547043161737	13.6858627276373	9.47324884433901	17.7346439296548	36.9765256765281	29.6203260229745	42.1830178191399	51.8746191441378	12.7831049039368	18.3869759548915	19.0547834487688	11.2600403066264	10.6107607641348	31.4827678764931
4107	ID=fig|208479.6.peg.4902;Name=hypothetical protein	91.056065353741	706.019548341633	131.97081915936	47.366244221695	615.645496415158	311.83536653872	60.6855459982892	86.0533563510454	368.183272462051	332.360727502356	156.289295616578	75.6586989877585	56.9257593279447	98.1495370682468	210.797663173041
4108	ID=fig|208479.6.peg.4903;Name=PspC domain protein%2C truncated	23.2103695999732	1335.71265902471	128.060572665749	20.5253724960678	1052.25553982618	435.090452127147	5.05712883319077	23.6224899787183	608.577848983665	545.412475901303	371.416914288809	113.207831077979	28.7756585613787	62.7803345211308	320.302942743452
4109	ID=fig|208479.6.peg.4904;Name=hypothetical protein	298.163978707348	6137.2109687675	558.187686962921	183.149477657221	4105.14781628818	1670.10640972318	28.8978790468044	57.3689042340303	2226.81291935811	2312.52454905028	1591.39276889586	455.633498348501	67.5602418397586	316.554362796688	1513.91049006093
4110	ID=fig|208479.6.peg.4905;Name=hypothetical protein	396.361696245696	8545.02738638506	788.89223008595	235.252346301085	5777.27138679848	2382.52080442429	33.232560903825	60.7435456595615	2953.05758737604	2717.93159028942	1916.84224329744	599.6652438289	81.3225133256353	498.705755914335	1704.17591331452
4111	ID=fig|208479.6.peg.4906;Name=Transcriptional regulator%2C PadR family	146.403869784446	1866.46409126151	175.961092212479	47.366244221695	1406.94841841928	484.392486362518	14.4489395234022	13.4985657021248	909.703686942319	888.730150464177	820.059127588163	267.32740309008	24.3967539976906	161.814101653056	484.560862099068
4112	ID=fig|208479.6.peg.4907;Name=hypothetical protein	17.8541304615178	0	1.95512324680533	0	3.37802741517233	0	0	0	0	3.65231568683908	7.35479038195662	1.12086961463346	10.0089247170013	3.5369202547116	5.47526397852054
4113	ID=fig|208479.6.peg.4908;Name=hypothetical protein	3.57082609230357	0	0	0	0	0	0	0	2.53046922654331	1.82615784341954	1.83869759548915	4.48347845853383	0	0	0
4114	ID=fig|208479.6.peg.4909;Name=hypothetical protein	3.57082609230357	1.4134525492325	3.91024649361065	3.15774961477967	0	0	0.72244697617011	3.37464142553119	0	4.26103496797893	0	0	2.50223117925032	2.6526901910337	0
4115	ID=fig|208479.6.peg.4911;Name=hypothetical protein	1.78541304615178	0	0	14.2098732665085	0	0	1.44489395234022	0	0	0	0	0	0	0	0
4116	ID=fig|208479.6.peg.4912;Name=hypothetical protein	1128.38104516793	67.8457223631599	685.270698005267	1165.2096078537	427.3204680193	570.671046274416	904.503614164977	1039.38955906361	1050.14472901547	210.616871274387	204.095433099296	313.843492097368	469.793903904247	827.639339602514	572.165085755397
4117	ID=fig|208479.6.peg.4913;Name=hypothetical protein	132.120565415232	0	8.79805461062397	22.1042473034577	1.68901370758617	11.0929577029584	3.61223488085055	3.37464142553119	10.1218769061732	1.21743856227969	8.27413917970119	0	0	1.7684601273558	0
4118	ID=fig|208479.6.peg.4914;Name=hypothetical protein	10.7124782769107	0	0	6.31549922955934	1.68901370758617	1.23255085588427	0	0	0	1.21743856227969	1.83869759548915	0	0	1.7684601273558	0
4119	ID=fig|208479.6.peg.4915;Name=hypothetical protein	64.2748696614642	2.826905098465	23.4614789616639	77.3648655621019	15.2011233682755	6.16275427942134	14.4489395234022	0	20.2437538123465	1.21743856227969	11.9515343706795	1.12086961463346	1.25111558962516	0	5.47526397852054
4120	ID=fig|208479.6.peg.4916;Name=hypothetical protein	451.709500676401	0	27.3717254552746	116.836735746848	27.0242193213787	19.7208136941483	44.7917125225468	33.7464142553119	53.1398537574094	8.52206993595786	14.7095807639132	0	1.25111558962516	5.3053803820674	2.73763198926027
4121	ID=fig|208479.6.peg.4917;Name=hypothetical protein	99.9831305844999	0	3.91024649361065	22.1042473034577	3.37802741517233	0	8.66936371404131	6.74928285106238	17.7132845858031	3.65231568683908	2.75804639323373	0	0	1.7684601273558	0
4122	ID=fig|208479.6.peg.4918;Name=hypothetical protein	132.120565415232	0	1.95512324680533	37.892995377356	3.37802741517233	0	7.2244697617011	3.37464142553119	26.5699268787047	2.43487712455939	12.8708831684241	0	0	1.7684601273558	0
4123	ID=fig|208479.6.peg.4919;Name=hypothetical protein	139.262217599839	1.4134525492325	7.82049298722131	50.5239938364747	6.75605483034467	7.39530513530561	17.3387274280826	6.74928285106238	41.7527422379646	6.08719281139847	16.5482783594024	0	0	0	0
4124	ID=fig|208479.6.peg.4920;Name=hypothetical protein	64.2748696614642	0	9.77561623402664	80.5226151768816	10.134082245517	7.39530513530561	13.004045571062	3.37464142553119	17.7132845858031	2.43487712455939	7.35479038195662	0	0	0	0
4125	ID=fig|208479.6.peg.4921;Name=hypothetical protein	19.6395435076696	0	8.79805461062397	18.946497688678	5.0670411227585	0	5.77957580936088	0	3.79570383981496	1.21743856227969	3.67739519097831	0	0	0	0
4126	ID=fig|208479.6.peg.4922;Name=hypothetical protein	0	0	13.6858627276373	12.6309984591187	6.75605483034467	0	5.77957580936088	0	5.06093845308661	2.43487712455939	4.59674398872289	1.12086961463346	0	0	0
4127	ID=fig|208479.6.peg.4923;Name=hypothetical protein	3.57082609230357	0	1.95512324680533	17.3676228812882	0	0	3.61223488085055	0	0	0	0	0	0	0	0
4128	ID=fig|208479.6.peg.4924;Name=hypothetical protein	121.408087138321	1.4134525492325	17.5961092212479	31.5774961477967	5.0670411227585	0	18.7836213804228	11.8112449893592	35.4265691716063	2.43487712455939	11.9515343706795	0	0	1.7684601273558	0
4129	ID=fig|208479.6.peg.4925;Name=hypothetical protein	14.2833043692143	0	0	29.9986213404069	1.68901370758617	0	3.61223488085055	1.6873207127656	7.59140767962992	6.08719281139847	2.75804639323373	0	0	0	0
4130	ID=fig|208479.6.peg.4926;Name=hypothetical protein	0	1.4134525492325	27.3717254552746	115.257860939458	7.60056168413775	7.39530513530561	4.33468185702066	16.873207127656	22.7742230388898	9.73950849823755	4.59674398872289	0	1.25111558962516	1.7684601273558	0
4131	ID=fig|208479.6.peg.4927;Name=hypothetical protein	1.78541304615178	0	2.93268487020799	36.3141205699662	0.844506853793084	0	1.44489395234022	0	11.3871115194449	6.08719281139847	5.51609278646746	0	0	0	0
4132	ID=fig|208479.6.peg.4928;Name=hypothetical protein	10.7124782769107	2.826905098465	51.8107660403412	115.257860939458	3.37802741517233	7.39530513530561	16.6162804519125	3.37464142553119	24.0394576521614	11.5656663416571	8.27413917970119	2.24173922926692	2.50223117925032	1.7684601273558	0
4133	ID=fig|208479.6.peg.4929;Name=hypothetical protein	116.051847999866	0	109.486901821098	309.459462248408	71.7830825724121	44.3718308118337	117.036410139558	57.3689042340303	159.419561272228	21.3051748398946	35.8546031120385	0	0	3.5369202547116	0
4134	ID=fig|208479.6.peg.4930;Name=hypothetical protein	0	1.4134525492325	3.91024649361065	22.1042473034577	0	0	5.05712883319077	0	2.53046922654331	6.08719281139847	0.919348797744577	0	0	0	0
4135	ID=fig|208479.6.peg.4931;Name=hypothetical protein	3.57082609230357	1.4134525492325	13.6858627276373	47.366244221695	5.0670411227585	2.46510171176854	7.9469167378712	3.37464142553119	7.59140767962992	3.65231568683908	1.83869759548915	1.12086961463346	0	0	0
4136	ID=fig|208479.6.peg.4932;Name=hypothetical protein	7.14165218460714	0	13.6858627276373	12.6309984591187	1.68901370758617	0	10.1142576663815	0	5.06093845308661	2.43487712455939	1.83869759548915	1.12086961463346	0	0	0
4137	ID=fig|208479.6.peg.4933;Name=hypothetical protein	7.14165218460714	0	3.91024649361065	22.1042473034577	0	2.46510171176854	0.72244697617011	0	0	1.21743856227969	2.75804639323373	0	0	0	0
4138	ID=fig|208479.6.peg.4934;Name=hypothetical protein	3.57082609230357	4.24035764769749	43.9902730531199	112.100111324678	6.75605483034467	2.46510171176854	17.3387274280826	13.4985657021248	17.7132845858031	18.2615784341954	15.6289295616578	1.12086961463346	0	0	0
4139	ID=fig|208479.6.peg.4935;Name=hypothetical protein	16.0687174153661	2.826905098465	23.4614789616639	61.5761174882035	1.68901370758617	0	11.5591516187218	0	7.59140767962992	8.52206993595786	4.59674398872289	0	0	0	0
4140	ID=fig|208479.6.peg.4936;Name=hypothetical protein	5.35623913845535	1.4134525492325	11.730739480832	26.8408717256272	0	0	2.88978790468044	0	0	1.82615784341954	0.919348797744577	0	0	0	0
4141	ID=fig|208479.6.peg.4937;Name=hypothetical protein	0	0	10.7531778574293	14.2098732665085	0	0	1.44489395234022	3.37464142553119	0	5.47847353025862	3.67739519097831	0	0	0	0
4142	ID=fig|208479.6.peg.4938;Name=hypothetical protein	12.4978913230625	1.4134525492325	29.3268487020799	42.6296197995255	5.91154797655159	0	5.77957580936088	1.6873207127656	12.6523461327165	1.21743856227969	12.8708831684241	1.12086961463346	0	0	0
4143	ID=fig|208479.6.peg.4939;Name=hypothetical protein	51.7769783384017	0	8.79805461062397	29.9986213404069	5.91154797655159	0	7.2244697617011	1.6873207127656	5.06093845308661	8.52206993595786	5.51609278646746	1.12086961463346	1.25111558962516	0	0
4144	ID=fig|208479.6.peg.4940;Name=hypothetical protein	5.35623913845535	0	0.977561623402664	7.89437403694917	0	0	1.44489395234022	0	3.79570383981496	4.86975424911878	0	0	0	0	0
4145	ID=fig|208479.6.peg.4941;Name=hypothetical protein	58.9186305230089	7.06726274616249	190.624516563519	399.455326269628	27.0242193213787	7.39530513530561	57.7957580936088	13.4985657021248	39.2222730114212	52.9585774591667	33.0965567188048	1.12086961463346	0	1.7684601273558	0
4146	ID=fig|208479.6.peg.4942;Name=hypothetical protein	0	0	18.5736708446506	39.4718701847459	1.68901370758617	2.46510171176854	15.8938334757424	3.37464142553119	7.59140767962992	11.5656663416571	1.83869759548915	1.12086961463346	0	0	2.73763198926027
4147	ID=fig|208479.6.peg.4943;Name=hypothetical protein	3.57082609230357	2.826905098465	11.730739480832	75.7859907547121	6.75605483034467	2.46510171176854	4.33468185702066	6.74928285106238	15.1828153592598	6.08719281139847	7.35479038195662	1.12086961463346	0	0	0
4148	ID=fig|208479.6.peg.4944;Name=hypothetical protein	7.14165218460714	1.4134525492325	7.82049298722131	36.3141205699662	0.844506853793084	2.46510171176854	4.33468185702066	3.37464142553119	7.59140767962992	0	0	0	0	0	0
4149	ID=fig|208479.6.peg.4945;Name=hypothetical protein	21.4249565538214	2.826905098465	15.6409859744426	61.5761174882035	7.60056168413775	2.46510171176854	13.004045571062	0	15.1828153592598	10.9569470605172	3.67739519097831	0	0	0	0
4150	ID=fig|208479.6.peg.4946;Name=hypothetical protein	24.995782646125	0	1.95512324680533	61.5761174882035	1.68901370758617	0	7.2244697617011	10.1239242765936	27.8351614919764	1.21743856227969	5.51609278646746	0	0	0	0
4151	ID=fig|208479.6.peg.4948;Name=hypothetical protein	0	0	1.95512324680533	23.6831221108475	0	0	1.44489395234022	0	0	0	1.83869759548915	1.12086961463346	0	0	0
4152	ID=fig|208479.6.peg.4949;Name=hypothetical protein	7.14165218460714	0	2.93268487020799	12.6309984591187	6.75605483034467	0	4.33468185702066	0	0	0	0	0	0	0	0
4153	ID=fig|208479.6.peg.4950;Name=hypothetical protein	10.7124782769107	0	13.6858627276373	12.6309984591187	0	0	3.61223488085055	3.37464142553119	0	3.65231568683908	1.83869759548915	0	0	0	0
4154	ID=fig|208479.6.peg.4951;Name=hypothetical protein	3.57082609230357	0	2.93268487020799	9.47324884433901	1.68901370758617	0	0.72244697617011	0	5.06093845308661	4.26103496797893	3.67739519097831	0	1.25111558962516	0	0
4155	ID=fig|208479.6.peg.4952;Name=hypothetical protein	10.7124782769107	0	15.6409859744426	66.312741910373	3.37802741517233	0	10.1142576663815	0	2.53046922654331	8.52206993595786	7.35479038195662	0	0	0	0
4156	ID=fig|208479.6.peg.4953;Name=LemA family protein	0	0	3.91024649361065	33.1563709551865	1.68901370758617	0	8.66936371404131	3.37464142553119	5.06093845308661	7.30463137367817	7.35479038195662	0	1.25111558962516	0	0
4157	ID=fig|208479.6.peg.4954;Name=hypothetical protein	7.14165218460714	0	5.86536974041598	41.0507449921357	0	2.46510171176854	2.88978790468044	0	7.59140767962992	5.47847353025862	1.83869759548915	0	0	0	2.73763198926027
4158	ID=fig|208479.6.peg.4955;Name=hypothetical protein	0	0	2.93268487020799	6.31549922955934	0	0	1.44489395234022	0	0	3.65231568683908	0	0	1.25111558962516	0	0
4159	ID=fig|208479.6.peg.4956;Name=hypothetical protein	3.57082609230357	1.4134525492325	0.977561623402664	11.0521236517288	0.844506853793084	0	2.16734092851033	0	2.53046922654331	4.26103496797893	1.83869759548915	0	0	0	0
4160	ID=fig|208479.6.peg.4957;Name=hypothetical protein	3.57082609230357	0	3.91024649361065	20.5253724960678	0.844506853793084	0	0.72244697617011	0	5.06093845308661	0.608719281139847	1.83869759548915	0	0	0	0
4161	ID=fig|208479.6.peg.4958;Name=conserved protein	0	0	14.66342435104	34.7352457625764	4.22253426896542	2.46510171176854	4.33468185702066	0	2.53046922654331	1.82615784341954	1.83869759548915	0	1.25111558962516	0	0
4162	ID=fig|208479.6.peg.4959;Name=hypothetical protein	0	0	4.88780811701332	3.15774961477967	2.53352056137925	0	0	0	2.53046922654331	1.82615784341954	1.83869759548915	0	0	0	2.73763198926027
4163	ID=fig|208479.6.peg.4961;Name=hypothetical protein	3.57082609230357	0	9.77561623402664	9.47324884433901	0	0	2.88978790468044	0	7.59140767962992	2.43487712455939	0.919348797744577	1.12086961463346	1.87667338443774	0	0
4164	ID=fig|208479.6.peg.4962;Name=hypothetical protein	1.78541304615178	0	0	9.47324884433901	0	0	0	3.37464142553119	0	1.21743856227969	2.75804639323373	0	1.87667338443774	0	0
4165	ID=fig|208479.6.peg.4963;Name=hypothetical protein	1.78541304615178	0	0	15.7887480738983	0	0	0	0	7.59140767962992	2.43487712455939	3.67739519097831	0	0	0	0
4166	ID=fig|208479.6.peg.4965;Name=hypothetical protein	0	0	2.93268487020799	9.47324884433901	1.68901370758617	0	0	0	0	0	0	0	0	0	0
4167	ID=fig|208479.6.peg.4966;Name=hypothetical protein	3.57082609230357	0	0	7.89437403694917	0	0	4.33468185702066	0	0	3.65231568683908	7.35479038195662	0	0	0	0
4168	ID=fig|208479.6.peg.4967;Name=Ribonucleotide reductase of class III (anaerobic)%2C activating protein (EC 1.97.1.4);Ontology_term=KEGG_ENZYME:1.97.1.4	3.57082609230357	0	3.91024649361065	7.89437403694917	0	0	2.88978790468044	0	0	0	1.83869759548915	0	1.25111558962516	0	0
4169	ID=fig|208479.6.peg.4968;Name=hypothetical protein	217.820391630518	0	0	25.2619969182374	1.68901370758617	0	2.88978790468044	0	12.6523461327165	2.43487712455939	9.19348797744577	0	0	0	0
4170	ID=fig|208479.6.peg.4969;Name=Ribonucleotide reductase of class III (anaerobic)%2C large subunit (EC 1.17.4.2);Ontology_term=KEGG_ENZYME:1.17.4.2	10.7124782769107	1.4134525492325	39.1024649361065	75.7859907547121	8.44506853793084	2.46510171176854	20.2285153327631	0	20.2437538123465	14.6092627473563	9.19348797744577	1.12086961463346	1.25111558962516	1.7684601273558	0
4171	ID=fig|208479.6.peg.4970;Name=protein of unknown function DUF1653	0	0	0.977561623402664	9.47324884433901	0	0	1.44489395234022	0	5.06093845308661	0	1.83869759548915	1.12086961463346	1.87667338443774	0	0
4172	ID=fig|208479.6.peg.4971;Name=MazG-related NTP pyrophosphohydrolase BB0760	7.14165218460714	0	2.93268487020799	6.31549922955934	3.37802741517233	0	0	0	0	2.43487712455939	1.83869759548915	0	0	0	0
4173	ID=fig|208479.6.peg.4972;Name=hypothetical protein	5.35623913845535	0	1.95512324680533	3.15774961477967	1.68901370758617	2.46510171176854	0	0	0	1.82615784341954	0	1.12086961463346	0	0	0
4174	ID=fig|208479.6.peg.4973;Name=hypothetical protein	5.35623913845535	0	3.91024649361065	20.5253724960678	0	0	1.44489395234022	0	2.53046922654331	3.04359640569924	3.67739519097831	0	0	0	0
4175	ID=fig|208479.6.peg.4974;Name=hypothetical protein	0	1.4134525492325	3.91024649361065	20.5253724960678	0.844506853793084	2.46510171176854	0	0	0	2.43487712455939	3.67739519097831	0	1.25111558962516	0	0
4176	ID=fig|208479.6.peg.4975;Name=hypothetical protein	0	0	3.91024649361065	34.7352457625764	0	0	0.72244697617011	0	3.79570383981496	6.08719281139847	0.919348797744577	1.12086961463346	0	0	2.73763198926027
4177	ID=fig|208479.6.peg.4976;Name=hypothetical protein	137.476804553687	12.0143466684762	24.4390405850666	45.7873694143052	29.5577398827579	28.3486696853382	41.1794776416962	20.2478485531872	87.3011883157441	27.3923676512931	56.9996254601638	56.6039155389897	32.5290053302541	37.1376626744718	28.7451358872329
4178	ID=fig|208479.6.peg.4977;Name=hypothetical protein	64.2748696614642	1.4134525492325	10.7531778574293	18.946497688678	1.68901370758617	2.46510171176854	2.88978790468044	0	2.53046922654331	3.65231568683908	12.8708831684241	0	1.25111558962516	0	0
4179	ID=fig|208479.6.peg.4978;Name=hypothetical protein	21.4249565538214	0.706726274616249	29.3268487020799	50.5239938364747	5.0670411227585	0	7.9469167378712	5.06196213829679	5.06093845308661	9.13078921709771	4.59674398872289	0	0	1.7684601273558	0
4180	ID=fig|208479.6.peg.4979;Name=hypothetical protein	133.905978461384	14.8412517669412	163.252791108245	288.93408975234	32.9357672979303	0	43.3468185702066	10.1239242765936	15.1828153592598	78.5247872670403	36.7739519097831	2.24173922926692	0	3.5369202547116	0
4181	ID=fig|208479.6.peg.4980;Name=hypothetical protein	1.78541304615178	0	3.91024649361065	37.892995377356	4.22253426896542	0	2.16734092851033	0	0	2.43487712455939	12.8708831684241	0	0	0	0
4182	ID=fig|208479.6.peg.4981;Name=FIG00525427: hypothetical protein	7.14165218460714	1.4134525492325	17.5961092212479	9.47324884433901	0	0	2.88978790468044	0	2.53046922654331	2.43487712455939	5.51609278646746	0	0	0	0
4183	ID=fig|208479.6.peg.4982;Name=hypothetical protein	12.4978913230625	0	8.79805461062397	18.946497688678	0	0	4.33468185702066	0	2.53046922654331	6.08719281139847	3.67739519097831	0	0	1.7684601273558	0
4184	ID=fig|208479.6.peg.4983;Name=hypothetical protein	5.35623913845535	0	8.79805461062397	12.6309984591187	1.68901370758617	0	4.33468185702066	3.37464142553119	0	6.08719281139847	3.67739519097831	0	0	0	0
4185	ID=fig|208479.6.peg.4984;Name=hypothetical protein	8.92706523075892	0	4.88780811701332	11.0521236517288	3.37802741517233	0	5.05712883319077	0	0	4.86975424911878	8.27413917970119	0	0	0	0
4186	ID=fig|208479.6.peg.4985;Name=hypothetical protein	12.4978913230625	0	27.3717254552746	29.9986213404069	3.37802741517233	0	13.004045571062	0	0	10.3482277793774	8.27413917970119	1.12086961463346	0	0	0
4187	ID=fig|208479.6.peg.4986;Name=FIG00526304: hypothetical protein	42.8499131076428	1.4134525492325	55.7210125339518	195.780476116339	8.44506853793084	4.93020342353707	20.9509623089332	3.37464142553119	22.7742230388898	32.8708411815517	14.7095807639132	3.36260884390038	2.50223117925032	3.5369202547116	0
4188	ID=fig|208479.6.peg.4987;Name=hypothetical protein	3.57082609230357	1.4134525492325	30.3044103254826	39.4718701847459	3.37802741517233	0	7.9469167378712	0	10.1218769061732	10.9569470605172	11.9515343706795	0	0	0	0
4189	ID=fig|208479.6.peg.4988;Name=FIG00530506: hypothetical protein	39.2790870153392	7.06726274616249	139.791312146581	191.04385169417	16.8901370758617	9.86040684707415	23.8407502136136	0	15.1828153592598	52.9585774591667	44.1287422917397	1.12086961463346	1.25111558962516	7.07384050942319	0
4190	ID=fig|208479.6.peg.4989;Name=hypothetical protein	30.3520217845803	5.65381019692999	53.7658892871465	154.729731124204	10.9785890993101	4.93020342353707	16.6162804519125	3.37464142553119	10.1218769061732	35.914437587251	29.4191615278265	1.12086961463346	0	1.7684601273558	2.73763198926027
4191	ID=fig|208479.6.peg.4990;Name=hypothetical protein	99.9831305844999	9.89416784462748	367.563170399401	453.137069720882	54.8929454965504	14.7906102706112	85.971190164243	20.2478485531872	45.5484460777795	126.004891195948	71.709206224077	1.12086961463346	0	7.07384050942319	0
4192	ID=fig|208479.6.peg.4991;Name=hypothetical protein	37.4936739691875	5.65381019692999	90.9132309764477	80.5226151768816	5.0670411227585	2.46510171176854	10.1142576663815	1.6873207127656	13.9175807459882	27.3923676512931	12.8708831684241	1.12086961463346	0	0	0
4193	ID=fig|208479.6.peg.4992;Name=hypothetical protein	37.4936739691875	8.48071529539498	181.826461952895	184.728352464611	15.2011233682755	12.3255085588427	39.0121367131859	5.06196213829679	8.85664229290157	59.0457702705652	21.1450223481253	0	0	5.3053803820674	0
4194	ID=fig|208479.6.peg.4993;Name=hypothetical protein	8.92706523075892	1.4134525492325	43.9902730531199	97.8902380581697	3.37802741517233	12.3255085588427	14.4489395234022	13.4985657021248	2.53046922654331	8.52206993595786	16.5482783594024	0	1.25111558962516	0	0
4195	ID=fig|208479.6.peg.4994;Name=hypothetical protein	39.2790870153392	2.826905098465	32.2595335722879	52.1028686438645	2.53352056137925	1.23255085588427	5.05712883319077	3.37464142553119	1.26523461327165	6.08719281139847	5.51609278646746	0	0	0	0
4196	ID=fig|208479.6.peg.4995;Name=N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28);Ontology_term=KEGG_ENZYME:3.5.1.28	44.6353261537946	7.06726274616249	130.993257535957	153.150856316814	10.9785890993101	6.16275427942134	18.7836213804228	6.74928285106238	3.79570383981496	47.4801039289081	14.7095807639132	0	0	0	2.73763198926027
4197	ID=fig|208479.6.peg.4996;Name=hypothetical protein	26.7811956922768	2.826905098465	54.7434509105492	20.5253724960678	5.0670411227585	0	2.88978790468044	0	0	9.13078921709771	3.67739519097831	0	0	1.7684601273558	0
4198	ID=fig|208479.6.peg.4997;Name=hypothetical protein	132.120565415232	14.134525492325	304.021664878228	544.711808549493	42.2253426896542	27.1161188294539	85.971190164243	20.2478485531872	25.3046922654331	116.265382697711	77.2252990105445	2.24173922926692	1.25111558962516	3.5369202547116	0
4199	ID=fig|208479.6.peg.4998;Name=hypothetical protein	51.7769783384017	0	70.3844368849918	124.731109783797	10.134082245517	4.93020342353707	10.1142576663815	0	5.06093845308661	19.4790169964751	7.35479038195662	0	0	1.7684601273558	0
4200	ID=fig|208479.6.peg.4999;Name=hypothetical protein	14.2833043692143	0	40.0800265595092	56.839493066034	10.134082245517	0	13.7264925472321	0	3.79570383981496	17.0441398719157	11.0321855729349	2.24173922926692	1.25111558962516	1.7684601273558	0
4201	ID=fig|208479.6.repeat.39;Name=repeat region	67.8456957537678	7.77398902077874	136.858627276373	233.673471493696	41.3808358358611	150.371204417881	172.664827304656	153.546184861669	146.767215139512	88.2642957652778	49.6448350782072	64.4500028414239	100.089247170013	73.3910952852656	95.8171196241095
4202	ID=fig|208479.6.peg.5011;Name=Malate permease	8.92706523075892	15.5479780415575	3.91024649361065	12.6309984591187	25.3352056137925	7.39530513530561	10.1142576663815	3.37464142553119	2.53046922654331	19.4790169964751	5.51609278646746	6.16478288048402	20.0178494340025	9.72653070045689	19.1634239248219
4203	ID=fig|208479.6.peg.5012;Name=Formate dehydrogenase chain D (EC 1.2.1.2);Ontology_term=KEGG_ENZYME:1.2.1.2	58.9186305230089	62.1919121662299	52.7883276637438	31.5774961477967	39.6918221282749	35.7439748206438	40.4570306655261	43.8703385319055	35.4265691716063	56.0021738648659	47.806137482718	27.4613055585197	61.3046638916328	48.6326535022845	95.8171196241095
4204	ID=fig|208479.6.peg.5013;Name=NAD-dependent formate dehydrogenase alpha subunit	71.4165218460713	358.310221230438	278.605062669759	129.467734205966	121.608986946204	156.533958697302	112.701728282537	138.360298446779	144.236745912968	182.007065060814	122.273390100029	98.6365260877444	257.729811462783	150.319110825243	213.535295162301
4205	ID=fig|208479.6.peg.5014;Name=NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3);Ontology_term=KEGG_ENZYME:1.6.5.3	35.7082609230357	79.1533427570199	71.3619985083944	28.419746533017	44.7588632510334	17.2557119823798	28.8978790468044	23.6224899787183	26.5699268787047	62.6980859574043	27.5804639323373	33.065653631687	63.1813372760705	35.369202547116	24.6386879033424
4206	ID=fig|208479.6.peg.5015;Name=NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3);Ontology_term=KEGG_ENZYME:1.6.5.3	7.14165218460714	21.2017882384875	25.4166022084693	15.7887480738983	18.5791507834478	4.93020342353707	10.1142576663815	13.4985657021248	31.6308653317913	24.3487712455939	25.7417663368482	20.736087870719	28.7756585613787	12.3792208914906	21.9010559140822
4207	ID=fig|208479.6.peg.5016;Name=hypothetical protein	0	1.4134525492325	3.91024649361065	3.15774961477967	5.0670411227585	2.46510171176854	1.44489395234022	0	6.32617306635827	3.65231568683908	12.8708831684241	4.48347845853383	1.25111558962516	3.5369202547116	0
4208	ID=fig|208479.6.peg.5017;Name=Sodium-dependent transporter%2C SNF family	14.2833043692143	5.65381019692999	7.82049298722131	6.31549922955934	11.8230959531032	7.39530513530561	7.2244697617011	13.4985657021248	10.1218769061732	4.86975424911878	14.7095807639132	8.96695691706767	8.75780912737611	8.84230063677899	2.73763198926027
4209	ID=fig|208479.6.peg.5019;Name=Ferric iron ABC transporter%2C iron-binding protein	196.395435076696	161.133590612505	107.531778574293	97.8902380581697	231.394877939305	29.5812205412224	77.3018264502017	70.867469936155	75.9140767962992	233.748203957701	260.175709761715	150.7569631682	145.754966191331	119.371058596516	110.874095565041
4210	ID=fig|208479.6.peg.5020;Name=Ferric iron ABC transporter%2C permease protein	96.4123044921963	93.2878682493448	82.1151763658237	50.5239938364747	60.804493473102	22.1859154059168	39.734583689356	57.3689042340303	37.9570383981496	87.0468572029981	69.8705086285879	58.8456547682566	44.4146034316931	76.0437854762993	42.4332958335342
